tof posE posN posU tgtE tgtN tgtU normAch pitchRate thetaRate alpha theta sideAch yawRate psiRate beta psi rollAngleComm rollRate phiRate phi
3.5680000000 1806.8206297032 -454.8150413365 1153.4827219090 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5537411718 -0.1670795306 -0.1670404572 0.0088290231 0.3415103522 -11.0365031162 0.1266079228 -0.1344303590 0.0012988448 -0.4804114485 0.0000000000 -0.0451812504 -0.0001379367 -0.0003086936
3.5690000000 1807.5321922802 -455.1847431192 1153.7596334548 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5475052862 -0.1670281747 -0.1669891137 0.0088312590 0.3413433374 -11.0266962212 0.1265107244 -0.1343192267 0.0012984633 -0.4805458233 0.0000000000 -0.0451198959 -0.0001349628 -0.0003088300
3.5700000000 1808.2436567425 -455.5545156835 1154.0363743683 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5412716318 -0.1669768274 -0.1669377792 0.0088334956 0.3411763740 -11.0168954660 0.1264135699 -0.1342081598 0.0012980814 -0.4806800870 0.0000000000 -0.0450586054 -0.0001319907 -0.0003089635
3.5710000000 1808.9550231055 -455.9243589208 1154.3129447257 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5350402225 -0.1669254890 -0.1668864538 0.0088357329 0.3410094618 -11.0071010936 0.1263164620 -0.1340971612 0.0012976989 -0.4808142396 0.0000000000 -0.0449973801 -0.0001290207 -0.0003090940
3.5720000000 1809.6662913844 -456.2942727223 1154.5893446031 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5288110722 -0.1668741594 -0.1668351378 0.0088379710 0.3408426010 -10.9973133454 0.1262194037 -0.1339862341 0.0012973161 -0.4809482813 0.0000000000 -0.0449362212 -0.0001260531 -0.0003092215
3.5730000000 1810.3774615946 -456.6642569799 1154.8655740766 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5225841941 -0.1668228390 -0.1667838313 0.0088402098 0.3406757916 -10.9875324612 0.1261223978 -0.1338753813 0.0012969328 -0.4810822122 0.0000000000 -0.0448751298 -0.0001230880 -0.0003093461
3.5740000000 1811.0885337513 -457.0343115850 1155.1416332223 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5163596016 -0.1667715279 -0.1667325345 0.0088424493 0.3405090334 -10.9777586793 0.1260254470 -0.1337646057 0.0012965490 -0.4812160321 0.0000000000 -0.0448141073 -0.0001201259 -0.0003094677
3.5750000000 1811.7995078701 -457.4044364294 1155.4175221162 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5101373075 -0.1667202262 -0.1666812474 0.0088446895 0.3403423265 -10.9679922366 0.1259285541 -0.1336539103 0.0012961647 -0.4813497414 0.0000000000 -0.0447531547 -0.0001171669 -0.0003095863
3.5760000000 1812.5103839663 -457.7746314050 1155.6932408344 4000.0000000000 -2000.0000000000 1500.0000000000 -14.5039173243 -0.1666689341 -0.1666299704 0.0088469304 0.3401756709 -10.9582333684 0.1258317219 -0.1335432980 0.0012957800 -0.4814833400 0.0000000000 -0.0446922733 -0.0001142114 -0.0003097020
3.5770000000 1813.2211620554 -458.1448964036 1155.9687894529 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4976996646 -0.1666176518 -0.1665787034 0.0088491721 0.3400090665 -10.9484823082 0.1257349532 -0.1334327716 0.0012953949 -0.4816168280 0.0000000000 -0.0446314642 -0.0001112594 -0.0003098148
3.5780000000 1813.9318421528 -458.5152313174 1156.2441680478 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4914843404 -0.1665663793 -0.1665274467 0.0088514145 0.3398425135 -10.9387392882 0.1256382506 -0.1333223340 0.0012950093 -0.4817502056 0.0000000000 -0.0445707285 -0.0001083114 -0.0003099246
3.5790000000 1814.6424242739 -458.8856360385 1156.5193766948 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4852713634 -0.1665151168 -0.1664762003 0.0088536575 0.3396760116 -10.9290045389 0.1255416169 -0.1332119881 0.0012946232 -0.4818834728 0.0000000000 -0.0445100675 -0.0001053676 -0.0003100314
3.5800000000 1815.3529084344 -459.2561104590 1156.7944154700 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4790607454 -0.1664638645 -0.1664249646 0.0088559013 0.3395095611 -10.9192782893 0.1254450547 -0.1331017366 0.0012942367 -0.4820166296 0.0000000000 -0.0444494822 -0.0001024282 -0.0003101353
3.5810000000 1816.0632946497 -459.6266544714 1157.0692844493 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4728524975 -0.1664126224 -0.1663737394 0.0088581459 0.3393431617 -10.9095607665 0.1253485667 -0.1329915824 0.0012938497 -0.4821496763 0.0000000000 -0.0443889738 -0.0000994935 -0.0003102363
3.5820000000 1816.7735829354 -459.9972679681 1157.3439837085 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4666466308 -0.1663613908 -0.1663225251 0.0088603911 0.3391768136 -10.8998521964 0.1252521557 -0.1328815282 0.0012934623 -0.4822826128 0.0000000000 -0.0443285434 -0.0000965637 -0.0003103343
3.5830000000 1817.4837733071 -460.3679508416 1157.6185133236 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4604431561 -0.1663101698 -0.1662713217 0.0088626370 0.3390105166 -10.8901528029 0.1251558241 -0.1327715769 0.0012930744 -0.4824154394 0.0000000000 -0.0442681921 -0.0000936391 -0.0003104294
3.5840000000 1818.1938657803 -460.7387029847 1157.8928733702 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4542420839 -0.1662589595 -0.1662201293 0.0088648837 0.3388442709 -10.8804628084 0.1250595748 -0.1326617311 0.0012926861 -0.4825481560 0.0000000000 -0.0442079210 -0.0000907198 -0.0003105216
3.5850000000 1818.9038603706 -461.1095242900 1158.1670639243 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4480434245 -0.1662077599 -0.1661689481 0.0088671310 0.3386780764 -10.8707824336 0.1249634101 -0.1325519936 0.0012922973 -0.4826807629 0.0000000000 -0.0441477311 -0.0000878063 -0.0003106108
3.5860000000 1819.6137570937 -461.4804146506 1158.4410850616 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4418471878 -0.1661565713 -0.1661177782 0.0088693791 0.3385119330 -10.8611118976 0.1248673328 -0.1324423671 0.0012919081 -0.4828132601 0.0000000000 -0.0440876236 -0.0000848986 -0.0003106972
3.5870000000 1820.3235559652 -461.8513739593 1158.7149368578 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4356533836 -0.1661053938 -0.1660666197 0.0088716278 0.3383458408 -10.8514514178 0.1247713454 -0.1323328542 0.0012915184 -0.4829456477 0.0000000000 -0.0440275996 -0.0000819970 -0.0003107806
3.5880000000 1821.0332570007 -462.2224021094 1158.9886193887 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4294620215 -0.1660542274 -0.1660154727 0.0088738773 0.3381797998 -10.8418012099 0.1246754505 -0.1322234577 0.0012911283 -0.4830779258 0.0000000000 -0.0439676600 -0.0000791018 -0.0003108612
3.5890000000 1821.7428602159 -462.5934989941 1159.2621327299 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4232731106 -0.1660030723 -0.1659643373 0.0088761274 0.3380138099 -10.8321614878 0.1245796505 -0.1321141802 0.0012907377 -0.4832100947 0.0000000000 -0.0439078059 -0.0000762132 -0.0003109388
3.5900000000 1822.4523656265 -462.9646645068 1159.5354769571 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4170866600 -0.1659519287 -0.1659132137 0.0088783783 0.3378478711 -10.8225324639 0.1244839481 -0.1320050242 0.0012903467 -0.4833421543 0.0000000000 -0.0438480383 -0.0000733314 -0.0003110136
3.5910000000 1823.1617732480 -463.3358985409 1159.8086521459 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4109026783 -0.1659007965 -0.1658621020 0.0088806299 0.3376819834 -10.8129143486 0.1243883456 -0.1318959925 0.0012899552 -0.4834741048 0.0000000000 -0.0437883583 -0.0000704567 -0.0003110855
3.5920000000 1823.8710830964 -463.7072009901 1160.0816583720 4000.0000000000 -2000.0000000000 1500.0000000000 -14.4047211742 -0.1658496759 -0.1658110022 0.0088828821 0.3375161469 -10.8033073508 0.1242928456 -0.1317870876 0.0012895633 -0.4836059463 0.0000000000 -0.0437287669 -0.0000675892 -0.0003111545
3.5930000000 1824.5802951871 -464.0785717482 1160.3544957110 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3985421558 -0.1657985670 -0.1657599144 0.0088851351 0.3373503614 -10.7937116777 0.1241974504 -0.1316783120 0.0012891710 -0.4837376790 0.0000000000 -0.0436692651 -0.0000647292 -0.0003112207
3.5940000000 1825.2894095360 -464.4500107090 1160.6271642383 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3923656312 -0.1657474700 -0.1657088388 0.0088873888 0.3371846270 -10.7841275345 0.1241021627 -0.1315696683 0.0012887782 -0.4838693030 0.0000000000 -0.0436098538 -0.0000618770 -0.0003112840
3.5950000000 1825.9984261587 -464.8215177666 1160.8996640295 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3861916081 -0.1656963848 -0.1656577754 0.0088896431 0.3370189437 -10.7745551249 0.1240069846 -0.1314611590 0.0012883850 -0.4840008184 0.0000000000 -0.0435505340 -0.0000590327 -0.0003113444
3.5960000000 1826.7073450709 -465.1930928150 1161.1719951601 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3800200940 -0.1656453117 -0.1656067244 0.0088918982 0.3368533115 -10.7649946506 0.1239119188 -0.1313527866 0.0012879913 -0.4841322254 0.0000000000 -0.0434913068 -0.0000561966 -0.0003114021
3.5970000000 1827.4161662885 -465.5647357487 1161.4441577056 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3738510963 -0.1655942506 -0.1655556858 0.0088941539 0.3366877303 -10.7554463117 0.1238169674 -0.1312445536 0.0012875972 -0.4842635241 0.0000000000 -0.0434321730 -0.0000533688 -0.0003114568
3.5980000000 1828.1248898270 -465.9364464619 1161.7161517414 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3676846219 -0.1655432018 -0.1655046596 0.0088964103 0.3365222001 -10.7459103066 0.1237221330 -0.1311364624 0.0012872027 -0.4843947146 0.0000000000 -0.0433731337 -0.0000505496 -0.0003115088
3.5990000000 1828.8335157023 -466.3082248492 1161.9879773429 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3615206778 -0.1654921652 -0.1654536461 0.0088986674 0.3363567210 -10.7363868315 0.1236274178 -0.1310285155 0.0012868077 -0.4845257971 0.0000000000 -0.0433141897 -0.0000477392 -0.0003115579
3.6000000000 1829.5420439300 -466.6800708054 1162.2596345856 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3553592704 -0.1654411409 -0.1654026452 0.0089009253 0.3361912928 -10.7268760813 0.1235328241 -0.1309207153 0.0012864123 -0.4846567717 0.0000000000 -0.0432553420 -0.0000449379 -0.0003116043
3.6010000000 1830.2504745259 -467.0519842253 1162.5311235447 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3492004062 -0.1653901291 -0.1653516571 0.0089031838 0.3360259157 -10.7173782488 0.1234383542 -0.1308130642 0.0012860165 -0.4847876386 0.0000000000 -0.0431965914 -0.0000421457 -0.0003116478
3.6020000000 1830.9588075056 -467.4239650038 1162.8024442956 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3430440912 -0.1653391298 -0.1653006818 0.0089054429 0.3358605895 -10.7078935251 0.1233440105 -0.1307055645 0.0012856202 -0.4849183979 0.0000000000 -0.0431379390 -0.0000393629 -0.0003116886
3.6030000000 1831.6670428851 -467.7960130361 1163.0735969137 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3368903313 -0.1652881430 -0.1652497195 0.0089077028 0.3356953143 -10.6984220995 0.1232497951 -0.1305982186 0.0012852235 -0.4850490498 0.0000000000 -0.0430793855 -0.0000365898 -0.0003117266
3.6040000000 1832.3751806798 -468.1681282175 1163.3445814741 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3307391322 -0.1652371690 -0.1651987700 0.0089099634 0.3355300901 -10.6889641592 0.1231557104 -0.1304910288 0.0012848264 -0.4851795944 0.0000000000 -0.0430209319 -0.0000338265 -0.0003117618
3.6050000000 1833.0832209057 -468.5403104433 1163.6153980521 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3245904993 -0.1651862076 -0.1651478336 0.0089122246 0.3353649167 -10.6795198900 0.1230617584 -0.1303839975 0.0012844289 -0.4853100319 0.0000000000 -0.0429625790 -0.0000310732 -0.0003117942
3.6060000000 1833.7911635783 -468.9125596091 1163.8860467230 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3184444378 -0.1651352591 -0.1650969104 0.0089144865 0.3351997944 -10.6700894755 0.1229679415 -0.1302771269 0.0012840309 -0.4854403625 0.0000000000 -0.0429043277 -0.0000283302 -0.0003118239
3.6070000000 1834.4990087134 -469.2848756107 1164.1565275619 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3123009528 -0.1650843234 -0.1650460002 0.0089167491 0.3350347229 -10.6606730977 0.1228742618 -0.1301704192 0.0012836325 -0.4855705862 0.0000000000 -0.0428461789 -0.0000255975 -0.0003118509
3.6080000000 1835.2067563268 -469.6572583439 1164.4268406440 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3061600488 -0.1650334006 -0.1649951033 0.0089190124 0.3348697024 -10.6512709367 0.1227807214 -0.1300638767 0.0012832337 -0.4857007034 0.0000000000 -0.0427881333 -0.0000228754 -0.0003118751
3.6090000000 1835.9144064340 -470.0297077048 1164.6969860444 4000.0000000000 -2000.0000000000 1500.0000000000 -14.3000217306 -0.1649824908 -0.1649442197 0.0089212764 0.3347047327 -10.6418831705 0.1226873225 -0.1299575017 0.0012828344 -0.4858307141 0.0000000000 -0.0427301918 -0.0000201641 -0.0003118966
3.6100000000 1836.6219590508 -470.4022235895 1164.9669638382 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2938860024 -0.1649315941 -0.1648933494 0.0089235410 0.3345398139 -10.6325099755 0.1225940672 -0.1298512963 0.0012824348 -0.4859606185 0.0000000000 -0.0426723553 -0.0000174638 -0.0003119154
3.6110000000 1837.3294141929 -470.7748058943 1165.2367741005 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2877528683 -0.1648807104 -0.1648424925 0.0089258063 0.3343749460 -10.6231515262 0.1225009576 -0.1297452626 0.0012820347 -0.4860904168 0.0000000000 -0.0426146245 -0.0000147746 -0.0003119316
3.6120000000 1838.0367718759 -471.1474545158 1165.5064169064 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2816223323 -0.1648298399 -0.1647916490 0.0089280723 0.3342101289 -10.6138079952 0.1224079957 -0.1296394029 0.0012816342 -0.4862201091 0.0000000000 -0.0425570002 -0.0000120968 -0.0003119450
3.6130000000 1838.7440321154 -471.5201693506 1165.7758923309 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2754943979 -0.1647789826 -0.1647408190 0.0089303390 0.3340453627 -10.6044795531 0.1223151837 -0.1295337192 0.0012812333 -0.4863496957 0.0000000000 -0.0424994832 -0.0000094305 -0.0003119558
3.6140000000 1839.4511949272 -471.8929502955 1166.0452004489 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2693690687 -0.1647281386 -0.1646900025 0.0089326063 0.3338806473 -10.5951663688 0.1222225235 -0.1294282137 0.0012808320 -0.4864791766 0.0000000000 -0.0424420743 -0.0000067758 -0.0003119639
3.6150000000 1840.1582603269 -472.2657972475 1166.3143413354 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2632463480 -0.1646773078 -0.1646391996 0.0089348743 0.3337159827 -10.5858686092 0.1221300171 -0.1293228884 0.0012804302 -0.4866085522 0.0000000000 -0.0423847743 -0.0000041331 -0.0003119693
3.6160000000 1840.8652283301 -472.6387101037 1166.5833150654 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2571262387 -0.1646264904 -0.1645884103 0.0089371430 0.3335513689 -10.5765864393 0.1220376666 -0.1292177455 0.0012800281 -0.4867378225 0.0000000000 -0.0423275838 -0.0000015024 -0.0003119721
3.6170000000 1841.5720989524 -473.0116887615 1166.8521217137 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2510087437 -0.1645756863 -0.1645376347 0.0089394123 0.3333868059 -10.5673200222 0.1219454738 -0.1291127868 0.0012796255 -0.4868669878 0.0000000000 -0.0422705036 0.0000011161 -0.0003119723
3.6180000000 1842.2788722093 -473.3847331184 1167.1207613553 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2448938657 -0.1645248956 -0.1644868727 0.0089416824 0.3332222936 -10.5580695193 0.1218534408 -0.1290080145 0.0012792226 -0.4869960482 0.0000000000 -0.0422135345 0.0000037223 -0.0003119699
3.6190000000 1842.9855481165 -473.7578430718 1167.3892340649 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2387816070 -0.1644741184 -0.1644361245 0.0089439530 0.3330578321 -10.5488350897 0.1217615695 -0.1289034305 0.0012788192 -0.4871250039 0.0000000000 -0.0421566772 0.0000063158 -0.0003119649
3.6200000000 1843.6921266895 -474.1310185198 1167.6575399174 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2326719700 -0.1644233547 -0.1643853900 0.0089462244 0.3328934213 -10.5396168909 0.1216698617 -0.1287990368 0.0012784154 -0.4872538551 0.0000000000 -0.0420999324 0.0000088967 -0.0003119573
3.6210000000 1844.3986079439 -474.5042593602 1167.9256789876 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2265649567 -0.1643726045 -0.1643346693 0.0089484964 0.3327290613 -10.5304150783 0.1215783194 -0.1286948353 0.0012780112 -0.4873826020 0.0000000000 -0.0420433007 0.0000114647 -0.0003119471
3.6220000000 1845.1049918952 -474.8775654912 1168.1936513502 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2204605689 -0.1643218679 -0.1642839624 0.0089507691 0.3325647520 -10.5212298057 0.1214869444 -0.1285908280 0.0012776066 -0.4875112449 0.0000000000 -0.0419867829 0.0000140196 -0.0003119344
3.6230000000 1845.8112785588 -475.2509368112 1168.4614570800 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2143588082 -0.1642711448 -0.1642332693 0.0089530424 0.3324004934 -10.5120612245 0.1213957385 -0.1284870167 0.0012772017 -0.4876397838 0.0000000000 -0.0419303796 0.0000165614 -0.0003119191
3.6240000000 1846.5174679503 -475.6243732185 1168.7290962517 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2082596761 -0.1642204353 -0.1641825900 0.0089553164 0.3322362855 -10.5029094846 0.1213047036 -0.1283834033 0.0012767963 -0.4877682190 0.0000000000 -0.0418740915 0.0000190898 -0.0003119013
3.6250000000 1847.2235600851 -475.9978746121 1168.9965689399 4000.0000000000 -2000.0000000000 1500.0000000000 -14.2021631738 -0.1641697394 -0.1641319247 0.0089575911 0.3320721282 -10.4937747337 0.1212138414 -0.1282799897 0.0012763905 -0.4878965507 0.0000000000 -0.0418179192 0.0000216047 -0.0003118809
3.6260000000 1847.9295549787 -476.3714408905 1169.2638752194 4000.0000000000 -2000.0000000000 1500.0000000000 -14.1960693024 -0.1641190571 -0.1640812732 0.0089598664 0.3319080216 -10.4846571177 0.1211231538 -0.1281767777 0.0012759843 -0.4880247791 0.0000000000 -0.0417618635 0.0000241060 -0.0003118580
3.6270000000 1848.6354526465 -476.7450719530 1169.5310151646 4000.0000000000 -2000.0000000000 1500.0000000000 -14.1899780629 -0.1640683885 -0.1640306356 0.0089621424 0.3317439656 -10.4755567805 0.1210326424 -0.1280737691 0.0012755778 -0.4881529044 0.0000000000 -0.0417059248 0.0000265935 -0.0003118327
3.6280000000 1849.3412531038 -477.1187676987 1169.7979888502 4000.0000000000 -2000.0000000000 1500.0000000000 -14.1838894558 -0.1640177336 -0.1639800119 0.0089644190 0.3315799603 -10.4664738642 0.1209423090 -0.1279709656 0.0012751708 -0.4882809267 0.0000000000 -0.0416501039 0.0000290670 -0.0003118049
3.6290000000 1850.0469563661 -477.4925280270 1170.0647963507 4000.0000000000 -2000.0000000000 1500.0000000000 -14.1778034817 -0.1639670924 -0.1639294021 0.0089666963 0.3314160056 -10.4574085088 0.1208521553 -0.1278683691 0.0012747635 -0.4884088464 0.0000000000 -0.0415944013 0.0000315265 -0.0003117746
3.6300000000 1850.7525624486 -477.8663528375 1170.3314377408 4000.0000000000 -2000.0000000000 1500.0000000000 -14.1717201409 -0.1639164648 -0.1638788063 0.0089689742 0.3312521015 -10.4483608523 0.1207621830 -0.1277659812 0.0012743558 -0.4885366636 0.0000000000 -0.0415388177 0.0000339717 -0.0003117418
3.6310000000 1851.4580713668 -478.2402420299 1170.5979130948 4000.0000000000 -2000.0000000000 1500.0000000000 -14.1656394335 -0.1638658510 -0.1638282244 0.0089712528 0.3310882480 -10.4393310311 0.1206723938 -0.1276638037 0.0012739476 -0.4886643785 0.0000000000 -0.0414833535 0.0000364026 -0.0003117066
