tof posX posY posZ tgtX tgtY tgtZ normAch pitchRate alpha theta sideAch yawRate beta psi rollRate phi
3.1920000000 1204.4555995557 222.7032232652 1428.6536349924 5000.0000000000 0.0000000000 3000.0000000000 -15.6719952108 -0.1714485084 0.0065818170 0.6912301051 -6.0713691853 0.0662778898 0.0009500221 0.0573939778 -0.0539741588 -0.0001499499
3.1930000000 1205.1438597304 222.7435548869 1429.2162772979 5000.0000000000 0.0000000000 3000.0000000000 -15.6669741978 -0.1714148183 0.0065839119 0.6910586834 -6.0710691543 0.0662837505 0.0009498682 0.0573079109 -0.0539695039 -0.0001490497
3.1940000000 1205.8321307169 222.7838274537 1429.7787263559 5000.0000000000 0.0000000000 3000.0000000000 -15.6619495269 -0.1713810731 0.0065860080 0.6908872953 -6.0707770620 0.0662896963 0.0009497146 0.0572218488 -0.0539649450 -0.0001481592
3.1950000000 1206.5204124714 222.8240409654 1430.3409822246 5000.0000000000 0.0000000000 3000.0000000000 -15.6569211446 -0.1713472719 0.0065881051 0.6907159410 -6.0704924965 0.0662957225 0.0009495614 0.0571357913 -0.0539604769 -0.0001472786
3.1960000000 1207.2087049502 222.8641954217 1430.9030449622 5000.0000000000 0.0000000000 3000.0000000000 -15.6518889988 -0.1713134143 0.0065902033 0.6905446205 -6.0702150482 0.0663018247 0.0009494086 0.0570497383 -0.0539560948 -0.0001464078
3.1970000000 1207.8970081096 222.9042908222 1431.4649146269 5000.0000000000 0.0000000000 3000.0000000000 -15.6468530386 -0.1712794998 0.0065923026 0.6903733337 -6.0699443098 0.0663079984 0.0009492562 0.0569636898 -0.0539517937 -0.0001455468
3.1980000000 1208.5853219059 222.9443271667 1432.0265912770 5000.0000000000 0.0000000000 3000.0000000000 -15.6418132145 -0.1712455277 0.0065944030 0.6902020809 -6.0696798762 0.0663142391 0.0009491042 0.0568776456 -0.0539475687 -0.0001446957
3.1990000000 1209.2736462952 222.9843044547 1432.5880749708 5000.0000000000 0.0000000000 3000.0000000000 -15.6367694781 -0.1712114975 0.0065965045 0.6900308620 -6.0694213449 0.0663205424 0.0009489526 0.0567916056 -0.0539434149 -0.0001438544
3.2000000000 1209.9619812338 223.0242226856 1433.1493657666 5000.0000000000 0.0000000000 3000.0000000000 -15.6317217825 -0.1711774088 0.0065986070 0.6898596771 -6.0691683156 0.0663269038 0.0009488014 0.0567055697 -0.0539393276 -0.0001430231
3.2010000000 1210.6503266780 223.0640818590 1433.7104637228 5000.0000000000 0.0000000000 3000.0000000000 -15.6266700818 -0.1711432610 0.0066007106 0.6896885263 -6.0689203904 0.0663333191 0.0009486507 0.0566195379 -0.0539353018 -0.0001422016
3.2020000000 1211.3386825840 223.1038819742 1434.2713688978 5000.0000000000 0.0000000000 3000.0000000000 -15.6216143317 -0.1711090536 0.0066028153 0.6895174096 -6.0686771740 0.0663397837 0.0009485003 0.0565335102 -0.0539313329 -0.0001413900
3.2030000000 1212.0270489080 223.1436230307 1434.8320813500 5000.0000000000 0.0000000000 3000.0000000000 -15.6165544888 -0.1710747862 0.0066049211 0.6893463271 -6.0684382734 0.0663462934 0.0009483503 0.0564474863 -0.0539274161 -0.0001405884
3.2040000000 1212.7154256063 223.1833050279 1435.3926011378 5000.0000000000 0.0000000000 3000.0000000000 -15.6114905111 -0.1710404582 0.0066070279 0.6891752789 -6.0682032981 0.0663528438 0.0009482008 0.0563614663 -0.0539235467 -0.0001397966
3.2050000000 1213.4038126350 223.2229279649 1435.9529283197 5000.0000000000 0.0000000000 3000.0000000000 -15.6064223577 -0.1710060693 0.0066091358 0.6890042649 -6.0679718602 0.0663594307 0.0009480516 0.0562754501 -0.0539197201 -0.0001390148
3.2060000000 1214.0922099503 223.2624918412 1436.5130629543 5000.0000000000 0.0000000000 3000.0000000000 -15.6013499891 -0.1709716189 0.0066112448 0.6888332853 -6.0677435742 0.0663660497 0.0009479029 0.0561894376 -0.0539159315 -0.0001382429
3.2070000000 1214.7806175084 223.3019966561 1437.0730050999 5000.0000000000 0.0000000000 3000.0000000000 -15.5962733668 -0.1709371068 0.0066133549 0.6886623401 -6.0675180573 0.0663726967 0.0009477546 0.0561034289 -0.0539121765 -0.0001374809
3.2080000000 1215.4690352656 223.3414424087 1437.6327548153 5000.0000000000 0.0000000000 3000.0000000000 -15.5911924535 -0.1709025323 0.0066154660 0.6884914295 -6.0672949291 0.0663793675 0.0009476067 0.0560174237 -0.0539084503 -0.0001367289
3.2090000000 1216.1574631779 223.3808290983 1438.1923121591 5000.0000000000 0.0000000000 3000.0000000000 -15.5861072133 -0.1708678953 0.0066175782 0.6883205534 -6.0670738119 0.0663860577 0.0009474592 0.0559314223 -0.0539047486 -0.0001359868
3.2100000000 1216.8459012015 223.4201567242 1438.7516771898 5000.0000000000 0.0000000000 3000.0000000000 -15.5810176111 -0.1708331951 0.0066196915 0.6881497119 -6.0668543305 0.0663927634 0.0009473121 0.0558454244 -0.0539010668 -0.0001352546
3.2110000000 1217.5343492925 223.4594252856 1439.3108499661 5000.0000000000 0.0000000000 3000.0000000000 -15.5759236134 -0.1707984316 0.0066218059 0.6879789051 -6.0666361126 0.0663994804 0.0009471654 0.0557594300 -0.0538974004 -0.0001345324
3.2120000000 1218.2228074072 223.4986347817 1439.8698305467 5000.0000000000 0.0000000000 3000.0000000000 -15.5708251873 -0.1707636043 0.0066239213 0.6878081330 -6.0664187884 0.0664062045 0.0009470191 0.0556734392 -0.0538937450 -0.0001338201
3.2130000000 1218.9112755016 223.5377852117 1440.4286189904 5000.0000000000 0.0000000000 3000.0000000000 -15.5657223015 -0.1707287129 0.0066260378 0.6876373958 -6.0662019906 0.0664129317 0.0009468733 0.0555874520 -0.0538900963 -0.0001331178
3.2140000000 1219.5997535317 223.5768765749 1440.9872153559 5000.0000000000 0.0000000000 3000.0000000000 -15.5606149256 -0.1706937569 0.0066281553 0.6874666934 -6.0659853549 0.0664196579 0.0009467279 0.0555014683 -0.0538864498 -0.0001324254
3.2150000000 1220.2882414538 223.6159088704 1441.5456197020 5000.0000000000 0.0000000000 3000.0000000000 -15.5555030303 -0.1706587362 0.0066302740 0.6872960260 -6.0657685196 0.0664263791 0.0009465828 0.0554154880 -0.0538828012 -0.0001317429
3.2160000000 1220.9767392239 223.6548820976 1442.1038320875 5000.0000000000 0.0000000000 3000.0000000000 -15.5503865875 -0.1706236504 0.0066323937 0.6871253935 -6.0655511257 0.0664330914 0.0009464382 0.0553295113 -0.0538791464 -0.0001310703
3.2170000000 1221.6652467980 223.6937962557 1442.6618525713 5000.0000000000 0.0000000000 3000.0000000000 -15.5452655701 -0.1705884992 0.0066345145 0.6869547962 -6.0653328169 0.0664397907 0.0009462941 0.0552435382 -0.0538754809 -0.0001304076
3.2180000000 1222.3537641322 223.7326513439 1443.2196812124 5000.0000000000 0.0000000000 3000.0000000000 -15.5401399520 -0.1705532822 0.0066366363 0.6867842340 -6.0651132399 0.0664464731 0.0009461503 0.0551575685 -0.0538718006 -0.0001297549
3.2190000000 1223.0422911826 223.7714473616 1443.7773180695 5000.0000000000 0.0000000000 3000.0000000000 -15.5350097085 -0.1705179993 0.0066387592 0.6866137070 -6.0648920439 0.0664531348 0.0009460069 0.0550716024 -0.0538681013 -0.0001291121
3.2200000000 1223.7308279052 223.8101843080 1444.3347632018 5000.0000000000 0.0000000000 3000.0000000000 -15.5298748156 -0.1704826501 0.0066408832 0.6864432153 -6.0646688811 0.0664597719 0.0009458640 0.0549856399 -0.0538643789 -0.0001284791
3.2210000000 1224.4193742559 223.8488621825 1444.8920166682 5000.0000000000 0.0000000000 3000.0000000000 -15.5247352505 -0.1704472344 0.0066430082 0.6862727589 -6.0644434065 0.0664663804 0.0009457215 0.0548996809 -0.0538606293 -0.0001278560
3.2220000000 1225.1079301908 223.8874809846 1445.4490785277 5000.0000000000 0.0000000000 3000.0000000000 -15.5195909914 -0.1704117519 0.0066451343 0.6861023379 -6.0642152780 0.0664729567 0.0009455794 0.0548137256 -0.0538568483 -0.0001272428
3.2230000000 1225.7964956658 223.9260407135 1446.0059488393 5000.0000000000 0.0000000000 3000.0000000000 -15.5144420174 -0.1703762024 0.0066472615 0.6859319524 -6.0639841561 0.0664794968 0.0009454377 0.0547277740 -0.0538530321 -0.0001266395
3.2240000000 1226.4850706370 223.9645413688 1446.5626276623 5000.0000000000 0.0000000000 3000.0000000000 -15.5092883090 -0.1703405857 0.0066493897 0.6857616025 -6.0637497045 0.0664859971 0.0009452964 0.0546418261 -0.0538491766 -0.0001260460
3.2250000000 1227.1736550603 224.0029829499 1447.1191150558 5000.0000000000 0.0000000000 3000.0000000000 -15.5041298473 -0.1703049015 0.0066515190 0.6855912881 -6.0635115896 0.0664924539 0.0009451555 0.0545558819 -0.0538452777 -0.0001254623
3.2260000000 1227.8622488915 224.0413654563 1447.6754110788 5000.0000000000 0.0000000000 3000.0000000000 -15.4989666145 -0.1702691497 0.0066536494 0.6854210095 -6.0632694807 0.0664988634 0.0009450151 0.0544699415 -0.0538413318 -0.0001248884
3.2270000000 1228.5508520866 224.0796888877 1448.2315157907 5000.0000000000 0.0000000000 3000.0000000000 -15.4937985939 -0.1702333301 0.0066557808 0.6852507666 -6.0630230501 0.0665052219 0.0009448750 0.0543840050 -0.0538373347 -0.0001243244
3.2280000000 1229.2394646016 224.1179532437 1448.7874292506 5000.0000000000 0.0000000000 3000.0000000000 -15.4886257696 -0.1701974424 0.0066579133 0.6850805595 -6.0627719729 0.0665115259 0.0009447354 0.0542980724 -0.0538332828 -0.0001237701
3.2290000000 1229.9280863923 224.1561585240 1449.3431515179 5000.0000000000 0.0000000000 3000.0000000000 -15.4834481269 -0.1701614866 0.0066600468 0.6849103883 -6.0625159274 0.0665177718 0.0009445962 0.0542121438 -0.0538291721 -0.0001232256
3.2300000000 1230.6167174145 224.1943047282 1449.8986826519 5000.0000000000 0.0000000000 3000.0000000000 -15.4782656518 -0.1701254624 0.0066621814 0.6847402530 -6.0622545945 0.0665239559 0.0009444574 0.0541262192 -0.0538249990 -0.0001226908
3.2310000000 1231.3053576241 224.2323918563 1450.4540227119 5000.0000000000 0.0000000000 3000.0000000000 -15.4730783314 -0.1700893697 0.0066643171 0.6845701538 -6.0619876584 0.0665300748 0.0009443190 0.0540402987 -0.0538207597 -0.0001221657
3.2320000000 1231.9940069769 224.2704199080 1451.0091717573 5000.0000000000 0.0000000000 3000.0000000000 -15.4678861536 -0.1700532083 0.0066664538 0.6844000906 -6.0617148061 0.0665361249 0.0009441810 0.0539543825 -0.0538164505 -0.0001216504
3.2330000000 1232.6826654288 224.3083888833 1451.5641298476 5000.0000000000 0.0000000000 3000.0000000000 -15.4626891074 -0.1700169782 0.0066685916 0.6842300636 -6.0614357276 0.0665421028 0.0009440434 0.0538684705 -0.0538120678 -0.0001211447
3.2340000000 1233.3713329356 224.3462987822 1452.1188970421 5000.0000000000 0.0000000000 3000.0000000000 -15.4574871825 -0.1699806792 0.0066707304 0.6840600729 -6.0611501160 0.0665480049 0.0009439063 0.0537825629 -0.0538076080 -0.0001206487
3.2350000000 1234.0600094530 224.3841496048 1452.6734734005 5000.0000000000 0.0000000000 3000.0000000000 -15.4522803696 -0.1699443112 0.0066728703 0.6838901184 -6.0608576673 0.0665538280 0.0009437695 0.0536966598 -0.0538030675 -0.0001201624
3.2360000000 1234.7486949367 224.4219413511 1453.2278589821 5000.0000000000 0.0000000000 3000.0000000000 -15.4470686604 -0.1699078740 0.0066750112 0.6837202004 -6.0605580805 0.0665595686 0.0009436331 0.0536107612 -0.0537984427 -0.0001196856
3.2370000000 1235.4373893426 224.4596740215 1453.7820538467 5000.0000000000 0.0000000000 3000.0000000000 -15.4418520473 -0.1698713677 0.0066771532 0.6835503187 -6.0602510579 0.0665652234 0.0009434972 0.0535248673 -0.0537937301 -0.0001192185
3.2380000000 1236.1260926263 224.4973476162 1454.3360580538 5000.0000000000 0.0000000000 3000.0000000000 -15.4366305236 -0.1698347920 0.0066792963 0.6833804736 -6.0599363046 0.0665707891 0.0009433617 0.0534389781 -0.0537889264 -0.0001187609
3.2390000000 1236.8148047436 224.5349621356 1454.8898716630 5000.0000000000 0.0000000000 3000.0000000000 -15.4314040836 -0.1697981470 0.0066814404 0.6832106651 -6.0596135287 0.0665762623 0.0009432265 0.0533530938 -0.0537840281 -0.0001183128
3.2400000000 1237.5035256500 224.5725175802 1455.4434947341 5000.0000000000 0.0000000000 3000.0000000000 -15.4261727222 -0.1697614326 0.0066835855 0.6830408932 -6.0592824417 0.0665816399 0.0009430918 0.0532672145 -0.0537790318 -0.0001178743
3.2410000000 1238.1922553014 224.6100139506 1455.9969273267 5000.0000000000 0.0000000000 3000.0000000000 -15.4209364354 -0.1697246487 0.0066857318 0.6828711580 -6.0589427577 0.0665869186 0.0009429574 0.0531813403 -0.0537739342 -0.0001174452
3.2420000000 1238.8809936534 224.6474512474 1456.5501695006 5000.0000000000 0.0000000000 3000.0000000000 -15.4156952199 -0.1696877953 0.0066878790 0.6827014596 -6.0585941944 0.0665920952 0.0009428235 0.0530954714 -0.0537687320 -0.0001170256
3.2430000000 1239.5697406615 224.6848294713 1457.1032213156 5000.0000000000 0.0000000000 3000.0000000000 -15.4104490733 -0.1696508723 0.0066900273 0.6825317981 -6.0582364721 0.0665971666 0.0009426900 0.0530096077 -0.0537634219 -0.0001166154
3.2440000000 1240.2584962814 224.7221486232 1457.6560828315 5000.0000000000 0.0000000000 3000.0000000000 -15.4051979938 -0.1696138797 0.0066921767 0.6823621735 -6.0578693146 0.0666021297 0.0009425568 0.0529237496 -0.0537580007 -0.0001162146
3.2450000000 1240.9472604687 224.7594087040 1458.2087541082 5000.0000000000 0.0000000000 3000.0000000000 -15.3999419805 -0.1695768176 0.0066943271 0.6821925859 -6.0574924486 0.0666069814 0.0009424241 0.0528378970 -0.0537524652 -0.0001158231
3.2460000000 1241.6360331789 224.7966097148 1458.7612352056 5000.0000000000 0.0000000000 3000.0000000000 -15.3946810336 -0.1695396858 0.0066964786 0.6820230354 -6.0571056038 0.0666117186 0.0009422917 0.0527520502 -0.0537468123 -0.0001154410
3.2470000000 1242.3248143677 224.8337516568 1459.3135261836 5000.0000000000 0.0000000000 3000.0000000000 -15.3894151535 -0.1695024843 0.0066986311 0.6818535220 -6.0567085133 0.0666163383 0.0009421598 0.0526662093 -0.0537410389 -0.0001150682
3.2480000000 1243.0136039904 224.8708345312 1459.8656271022 5000.0000000000 0.0000000000 3000.0000000000 -15.3841443419 -0.1694652133 0.0067007846 0.6816840458 -6.0563009131 0.0666208376 0.0009420282 0.0525803744 -0.0537351419 -0.0001147047
3.2490000000 1243.7024020028 224.9078583394 1460.4175380214 5000.0000000000 0.0000000000 3000.0000000000 -15.3788686009 -0.1694278726 0.0067029392 0.6815146069 -6.0558825424 0.0666252135 0.0009418970 0.0524945457 -0.0537291184 -0.0001143504
3.2500000000 1244.3912083601 224.9448230828 1460.9692590012 5000.0000000000 0.0000000000 3000.0000000000 -15.3735879335 -0.1693904624 0.0067050949 0.6813452054 -6.0554531436 0.0666294630 0.0009417662 0.0524087234 -0.0537229652 -0.0001140052
3.2510000000 1245.0800230180 224.9817287631 1461.5207901018 5000.0000000000 0.0000000000 3000.0000000000 -15.3683023435 -0.1693529826 0.0067072516 0.6811758413 -6.0550124621 0.0666335833 0.0009416358 0.0523229075 -0.0537166795 -0.0001136693
3.2520000000 1245.7688459318 225.0185753819 1462.0721313833 5000.0000000000 0.0000000000 3000.0000000000 -15.3630118353 -0.1693154333 0.0067094093 0.6810065147 -6.0545602466 0.0666375716 0.0009415058 0.0522370983 -0.0537102584 -0.0001133424
3.2530000000 1246.4576770571 225.0553629412 1462.6232829057 5000.0000000000 0.0000000000 3000.0000000000 -15.3577164141 -0.1692778145 0.0067115681 0.6808372256 -6.0540962489 0.0666414250 0.0009413761 0.0521512958 -0.0537036989 -0.0001130247
3.2540000000 1247.1465163492 225.0920914429 1463.1742447294 5000.0000000000 0.0000000000 3000.0000000000 -15.3524160858 -0.1692401264 0.0067137279 0.6806679742 -6.0536202238 0.0666451407 0.0009412469 0.0520655004 -0.0536969984 -0.0001127160
3.2550000000 1247.8353637634 225.1287608891 1463.7250169145 5000.0000000000 0.0000000000 3000.0000000000 -15.3471108570 -0.1692023688 0.0067158888 0.6804987604 -6.0531319294 0.0666487160 0.0009411180 0.0519797121 -0.0536901540 -0.0001124163
3.2560000000 1248.5242192553 225.1653712820 1464.2755995213 5000.0000000000 0.0000000000 3000.0000000000 -15.3418007350 -0.1691645420 0.0067180507 0.6803295845 -6.0526311269 0.0666521483 0.0009409895 0.0518939311 -0.0536831629 -0.0001121255
3.2570000000 1249.2130827802 225.2019226239 1464.8259926101 5000.0000000000 0.0000000000 3000.0000000000 -15.3364857277 -0.1691266460 0.0067202137 0.6801604464 -6.0521175807 0.0666554347 0.0009408614 0.0518081576 -0.0536760224 -0.0001118437
3.2580000000 1249.9019542933 225.2384149173 1465.3761962413 5000.0000000000 0.0000000000 3000.0000000000 -15.3311658437 -0.1690886809 0.0067223776 0.6799913462 -6.0515910585 0.0666585727 0.0009407336 0.0517223918 -0.0536687300 -0.0001115708
3.2590000000 1250.5908337500 225.2748481648 1465.9262104752 5000.0000000000 0.0000000000 3000.0000000000 -15.3258410925 -0.1690506467 0.0067245427 0.6798222840 -6.0510513308 0.0666615596 0.0009406062 0.0516366338 -0.0536612829 -0.0001113068
3.2600000000 1251.2797211057 225.3112223692 1466.4760353723 5000.0000000000 0.0000000000 3000.0000000000 -15.3205114839 -0.1690125437 0.0067267087 0.6796532598 -6.0504981715 0.0666643929 0.0009404792 0.0515508839 -0.0536536785 -0.0001110515
3.2610000000 1251.9686163155 225.3475375334 1467.0256709930 5000.0000000000 0.0000000000 3000.0000000000 -15.3151770286 -0.1689743718 0.0067288758 0.6794842738 -6.0499313577 0.0666670700 0.0009403525 0.0514651423 -0.0536459144 -0.0001108050
3.2620000000 1252.6575193348 225.3837936604 1467.5751173977 5000.0000000000 0.0000000000 3000.0000000000 -15.3098377377 -0.1689361312 0.0067310440 0.6793153259 -6.0493506697 0.0666695885 0.0009402262 0.0513794090 -0.0536379880 -0.0001105673
3.2630000000 1253.3464301188 225.4199907534 1468.1243746471 5000.0000000000 0.0000000000 3000.0000000000 -15.3044936233 -0.1688978220 0.0067332131 0.6791464163 -6.0487558907 0.0666719458 0.0009401003 0.0512936844 -0.0536298969 -0.0001103382
3.2640000000 1254.0353486226 225.4561288156 1468.6734428016 5000.0000000000 0.0000000000 3000.0000000000 -15.2991446977 -0.1688594443 0.0067353833 0.6789775450 -6.0481468073 0.0666741395 0.0009399747 0.0512079686 -0.0536216386 -0.0001101177
3.2650000000 1254.7242748016 225.4922078506 1469.2223219219 5000.0000000000 0.0000000000 3000.0000000000 -15.2937909742 -0.1688209983 0.0067375546 0.6788087122 -6.0475232092 0.0666761672 0.0009398495 0.0511222618 -0.0536132107 -0.0001099059
3.2660000000 1255.4132086108 225.5282278620 1469.7710120686 5000.0000000000 0.0000000000 3000.0000000000 -15.2884324663 -0.1687824842 0.0067397269 0.6786399178 -6.0468848893 0.0666780266 0.0009397246 0.0510365643 -0.0536046108 -0.0001097026
3.2670000000 1256.1021500056 225.5641888535 1470.3195133023 5000.0000000000 0.0000000000 3000.0000000000 -15.2830691883 -0.1687439020 0.0067419002 0.6784711619 -6.0462316436 0.0666797152 0.0009396001 0.0509508762 -0.0535958368 -0.0001095078
3.2680000000 1256.7910989409 225.6000908291 1470.8678256838 5000.0000000000 0.0000000000 3000.0000000000 -15.2777011553 -0.1687052519 0.0067440745 0.6783024446 -6.0455632714 0.0666812309 0.0009394759 0.0508651978 -0.0535868862 -0.0001093214
3.2690000000 1257.4800553719 225.6359337928 1471.4159492738 5000.0000000000 0.0000000000 3000.0000000000 -15.2723283826 -0.1686665341 0.0067462499 0.6781337660 -6.0448795750 0.0666825713 0.0009393521 0.0507795292 -0.0535777569 -0.0001091435
3.2700000000 1258.1690192537 225.6717177489 1471.9638841331 5000.0000000000 0.0000000000 3000.0000000000 -15.2669508862 -0.1686277487 0.0067484263 0.6779651262 -6.0441803599 0.0666837341 0.0009392287 0.0506938707 -0.0535684467 -0.0001089739
